className,totalReviewedCommits,normalizedCommitExp,gold
nu,15250,42.825049143499015,0.0
nu,0,0.0,1.0
nu,15250,42.825049143499015,0.0
nu,15250,42.825049143499015,1.0
nu,0,0.0,0.0
nu,15244,42.808199943836,0.0
nu,15244,42.808199943836,-1.0
nu,15244,42.808199943836,0.0
nu,15244,42.808199943836,0.0
nu,15244,42.808199943836,1.0
nu,15239,42.79415894411682,0.0
nu,15239,42.79415894411682,0.0
nu,15239,42.79415894411682,0.0
nu,15239,42.79415894411682,-1.0
nu,15236,42.78573434428532,1.0
nu,15234,42.78011794439764,1.0
nu,15228,42.763268744734624,1.0
nu,15225,42.75484414490312,1.0
nu,15223,42.749227745015446,0.0
nu,15223,42.749227745015446,0.0
nu,15223,42.749227745015446,0.0
nu,16443,46.175231676495365,0.0
nu,15216,42.72957034540859,0.0
nu,15216,42.72957034540859,0.0
nu,15216,42.72957034540859,1.0
nu,15216,42.72957034540859,-1.0
nu,15216,42.72957034540859,0.0
nu,15216,42.72957034540859,-1.0
nu,15216,42.72957034540859,-1.0
nu,15216,42.72957034540859,0.0
nu,15216,42.72957034540859,0.0
nu,15212,42.71833754563325,0.0
nu,15212,42.71833754563325,0.0
nu,0,0.0,1.0
nu,14896,41.830946363381074,0.0
nu,14896,41.830946363381074,1.0
nu,14896,41.830946363381074,1.0
nu,14896,41.830946363381074,0.0
nu,14896,41.830946363381074,1.0
nu,16109,45.23729289525414,-1.0
nu,14894,41.8253299634934,0.0
nu,14890,41.81409716371805,1.0
nu,14890,41.81409716371805,-1.0
nu,14890,41.81409716371805,0.0
nu,14890,41.81409716371805,0.0
nu,0,0.0,1.0
nu,14855,41.7158101656838,1.0
nu,14855,41.7158101656838,0.0
nu,14855,41.7158101656838,1.0
nu,14866,41.74670036506599,0.0
nu,14855,41.7158101656838,0.0
nu,14855,41.7158101656838,0.0
nu,14738,41.38725077225499,0.0
nu,14738,41.38725077225499,0.0
nu,14738,41.38725077225499,1.0
nu,14722,41.34231957315361,0.0
nu,14722,41.34231957315361,1.0
nu,14722,41.34231957315361,1.0
nu,14705,41.2945801741084,0.0
nu,14701,41.283347374333054,0.0
nu,14701,41.283347374333054,0.0
nu,14701,41.283347374333054,1.0
nu,14701,41.283347374333054,0.0
nu,14701,41.283347374333054,0.0
nu,14686,41.24122437517551,0.0
nu,14686,41.24122437517551,0.0
nu,0,0.0,1.0
nu,14686,41.24122437517551,0.0
nu,14686,41.24122437517551,0.0
nu,14685,41.23841617523168,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,16019,44.98455490030891,0.0
nu,16019,44.98455490030891,1.0
nu,14646,41.12889637742207,0.0
nu,14646,41.12889637742207,0.0
nu,14646,41.12889637742207,1.0
nu,14646,41.12889637742207,1.0
nu,14640,41.11204717775906,1.0
nu,4328,57.77599786410359,0.0
nu,4319,57.655853691095984,0.0
nu,4317,57.62915498598318,0.0
nu,4317,57.62915498598318,-1.0
nu,4245,56.6680016019223,0.0
nu,4249,56.72139901214791,0.0
nu,4192,55.96048591643306,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,4187,55.89373915365105,0.0
nu,0,0.0,0.0
nu,4124,55.052729942597786,0.0
nu,3176,42.39754371912962,0.0
nu,3176,42.39754371912962,0.0
nu,0,0.0,1.0
nu,3944,52.6498464824456,-1.0
nu,3944,52.6498464824456,0.0
nu,3944,52.6498464824456,0.0
nu,3126,41.73007609130957,0.0
nu,3126,41.73007609130957,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,3142,41.94366573221199,1.0
nu,3862,51.55519957282072,0.0
nu,3862,51.55519957282072,0.0
nu,3862,51.55519957282072,0.0
nu,3862,51.55519957282072,0.0
nu,3827,51.08797223334668,0.0
nu,3827,51.08797223334668,0.0
nu,0,0.0,1.0
nu,3715,49.592844747029766,0.0
nu,3421,45.66813509544787,0.0
nu,2972,39.67427579762381,0.0
nu,2972,39.67427579762381,0.0
nu,3565,47.590441863569616,0.0
nu,3285,43.85262314777733,1.0
nu,2854,38.0990521959685,0.0
nu,3227,43.07836069950607,0.0
nu,3378,45.09411293552263,0.0
nu,3360,44.85382458950741,1.0
nu,2830,37.77866773461487,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,3163,42.22400213589641,0.0
nu,3407,45.48124415965826,0.0
nu,3144,41.97036443732479,0.0
nu,3144,41.97036443732479,0.0
nu,3144,41.97036443732479,0.0
nu,0,0.0,0.0
nu,3333,44.49339207048458,0.0
nu,3119,41.63663062341477,1.0
nu,0,0.0,1.0
nu,2864,38.23254572153251,0.0
nu,2864,38.23254572153251,0.0
nu,2917,38.94006140702176,0.0
nu,2864,38.23254572153251,0.0
nu,2917,38.94006140702176,0.0
nu,0,0.0,1.0
nu,3108,41.48978774529436,0.0
nu,1141,52.532228360957646,0.0
nu,1141,52.532228360957646,0.0
nu,0,0.0,0.0
nu,732,33.70165745856354,0.0
nu,1086,50.0,0.0
nu,1084,49.90791896869245,1.0
nu,1084,49.90791896869245,0.0
nu,1084,49.90791896869245,0.0
nu,1084,49.90791896869245,1.0
nu,712,32.78084714548803,0.0
nu,700,32.22836095764273,0.0
nu,1033,47.55985267034991,1.0
nu,1033,47.55985267034991,0.0
nu,1013,46.6390423572744,1.0
nu,687,31.629834254143645,0.0
nu,687,31.629834254143645,0.0
nu,1011,46.54696132596685,0.0
nu,1011,46.54696132596685,1.0
nu,667,30.709023941068143,0.0
nu,667,30.709023941068143,0.0
nu,667,30.709023941068143,0.0
nu,667,30.709023941068143,0.0
nu,667,30.709023941068143,0.0
nu,984,45.30386740331492,-1.0
nu,957,44.06077348066299,1.0
nu,643,29.60405156537753,1.0
nu,643,29.60405156537753,-1.0
nu,643,29.60405156537753,0.0
nu,643,29.60405156537753,0.0
nu,907,41.75874769797422,1.0
nu,894,41.16022099447514,0.0
nu,0,0.0,1.0
nu,894,41.16022099447514,0.0
nu,894,41.16022099447514,0.0
nu,894,41.16022099447514,0.0
nu,639,29.41988950276243,0.0
nu,626,28.82136279926335,1.0
nu,854,39.31860036832413,0.0
nu,0,0.0,1.0
nu,830,38.21362799263352,1.0
nu,830,38.21362799263352,1.0
nu,830,38.21362799263352,0.0
nu,830,38.21362799263352,1.0
nu,823,37.89134438305709,0.0
nu,600,27.6243093922652,0.0
nu,823,37.89134438305709,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,822,37.84530386740331,1.0
nu,822,37.84530386740331,0.0
nu,822,37.84530386740331,0.0
nu,822,37.84530386740331,0.0
nu,822,37.84530386740331,1.0
nu,821,37.79926335174954,1.0
nu,821,37.79926335174954,1.0
nu,821,37.79926335174954,0.0
nu,821,37.79926335174954,0.0
nu,821,37.79926335174954,0.0
nu,820,37.75322283609576,0.0
nu,820,37.75322283609576,0.0
nu,600,27.6243093922652,0.0
nu,810,37.29281767955801,0.0
nu,789,36.32596685082873,1.0
nu,789,36.32596685082873,0.0
nu,775,35.68139963167587,0.0
nu,0,0.0,0.0
nu,568,26.151012891344383,0.0
nu,568,26.151012891344383,0.0
nu,739,34.02394106813996,0.0
nu,733,33.74769797421731,-1.0
nu,733,33.74769797421731,0.0
nu,733,33.74769797421731,1.0
nu,733,33.74769797421731,1.0
nu,554,25.50644567219153,0.0
nu,733,33.74769797421731,-1.0
nu,552,25.41436464088398,0.0
nu,0,0.0,1.0
nu,700,32.22836095764273,0.0
nu,700,32.22836095764273,1.0
nu,685,31.53775322283609,0.0
nu,538,24.769797421731123,0.0
nu,666,30.662983425414364,0.0
nu,657,30.248618784530382,0.0
nu,650,29.92633517495396,0.0
nu,650,29.92633517495396,0.0
nu,646,29.74217311233886,1.0
nu,646,29.74217311233886,0.0
nu,646,29.74217311233886,0.0
nu,646,29.74217311233886,1.0
nu,646,29.74217311233886,-1.0
nu,73,0.1418246813801678,-1.0
nu,223,0.433245259558595,0.0
nu,1576,3.0618588747280078,0.0
nu,1413,2.745181846440784,0.0
nu,1480,2.875349704693814,0.0
nu,0,0.0,0.0
nu,6,0.011656823127137,0.0
nu,0,0.0,1.0
nu,221,0.4293596518495492,-1.0
nu,221,0.4293596518495492,0.0
nu,1478,2.871464096984768,1.0
nu,1478,2.871464096984768,-1.0
nu,1478,2.871464096984768,0.0
nu,171,0.3322194591234069,-1.0
nu,171,0.3322194591234069,1.0
nu,1477,2.8695212931302456,0.0
nu,1477,2.8695212931302456,0.0
nu,111,0.215651227852036,0.0
nu,163,0.3166770282872241,0.0
nu,488,0.9480882810071496,0.0
nu,254,0.4934721790488032,0.0
nu,42,0.0815977618899596,0.0
nu,1554,3.019117189928505,-1.0
nu,1811,3.5184177805408763,-1.0
nu,1554,3.019117189928505,-1.0
nu,1811,3.5184177805408763,0.0
nu,1457,2.830665216039789,0.0
nu,1457,2.830665216039789,0.0
nu,367,0.713009014609885,0.0
nu,367,0.713009014609885,0.0
nu,367,0.713009014609885,0.0
nu,277,0.5381566677028288,0.0
nu,277,0.5381566677028288,0.0
nu,1807,3.5106465651227854,0.0
nu,72,0.139881877525645,0.0
nu,71,0.1379390736711221,-1.0
nu,1037,2.0146875971401927,0.0
nu,71,0.1379390736711221,1.0
nu,116,0.2253652471246502,0.0
nu,275,0.534271059993783,0.0
nu,157,0.305020205160087,0.0
nu,157,0.305020205160087,0.0
nu,1800,3.4970469381411253,-1.0
nu,1800,3.4970469381411253,0.0
nu,157,0.305020205160087,0.0
nu,1426,2.7704382965495804,0.0
nu,1426,2.7704382965495804,0.0
nu,1426,2.7704382965495804,-1.0
nu,1426,2.7704382965495804,1.0
nu,1426,2.7704382965495804,0.0
nu,509,0.9888871619521292,0.0
nu,1511,2.9355766241840224,0.0
nu,1511,2.9355766241840224,1.0
nu,504,0.979173142679515,0.0
nu,100,0.1942803854522847,0.0
nu,500,0.9714019272614236,0.0
nu,494,0.9597451041342866,-1.0
nu,492,0.9558594964252408,-1.0
nu,490,0.9519738887161951,-1.0
nu,122,0.2370220702517874,0.0
nu,98,0.190394777743239,0.0
nu,98,0.190394777743239,0.0
nu,39,0.075769350326391,0.0
nu,98,0.190394777743239,0.0
nu,307,0.5964407833385141,-1.0
nu,119,0.2311936586882188,0.0
nu,90,0.1748523469070562,0.0
nu,63,0.1223966428349393,1.0
nu,206,0.4002175940317066,1.0
nu,201,0.3905035747590923,0.0
nu,295,0.57312713708424,0.0
nu,264,0.5129002175940317,0.0
nu,287,0.5575847062480572,-1.0
nu,287,0.5575847062480572,-1.0
nu,1482,2.87923531240286,0.0
nu,1724,3.349393845197389,-1.0
nu,283,0.5498134908299658,0.0
nu,134,0.2603357165060616,0.0
nu,134,0.2603357165060616,-1.0
nu,132,0.2564501087970158,-1.0
nu,472,0.917003419334784,0.0
nu,132,0.2564501087970158,0.0
nu,132,0.2564501087970158,1.0
nu,132,0.2564501087970158,0.0
nu,436,0.8470624805719614,0.0
nu,1338,2.5994715573515697,1.0
nu,472,0.917003419334784,1.0
nu,1338,2.5994715573515697,-1.0
nu,111,0.215651227852036,0.0
nu,1393,2.706325769350326,0.0
nu,1082,2.102113770593721,-1.0
nu,1082,2.102113770593721,-1.0
nu,1082,2.102113770593721,-1.0
nu,73,0.1418246813801678,0.0
nu,74,0.1437674852346907,0.0
nu,699,1.3580198943114703,0.0
nu,200,0.3885607709045695,0.0
nu,683,1.3269350326391047,0.0
nu,262,0.509014609884986,0.0
nu,639,6.536415711947627,1.0
nu,559,5.718085106382978,1.0
nu,29,0.2966448445171849,0.0
nu,23,0.2352700490998363,-1.0
nu,29,0.2966448445171849,1.0
nu,2381,24.35556464811784,0.0
nu,970,9.922258592471358,0.0
nu,556,5.687397708674304,-1.0
nu,556,5.687397708674304,0.0
nu,26,0.2659574468085106,0.0
nu,26,0.2659574468085106,-1.0
nu,22,0.2250409165302782,0.0
nu,22,0.2250409165302782,1.0
nu,1724,17.635024549918164,0.0
nu,967,9.891571194762683,1.0
nu,967,9.891571194762683,-1.0
nu,962,9.840425531914894,-1.0
nu,956,9.779050736497544,0.0
nu,955,9.768821603927986,1.0
nu,955,9.768821603927986,0.0
nu,955,9.768821603927986,0.0
nu,537,5.493044189852701,0.0
nu,537,5.493044189852701,0.0
nu,537,5.493044189852701,0.0
nu,537,5.493044189852701,0.0
nu,955,9.768821603927986,1.0
nu,955,9.768821603927986,0.0
nu,955,9.768821603927986,-1.0
nu,955,9.768821603927986,0.0
nu,14,0.1432078559738134,0.0
nu,25,0.2557283142389525,0.0
nu,299,3.0585106382978724,0.0
nu,16,0.1636661211129296,1.0
nu,30,0.306873977086743,0.0
nu,929,9.502864157119475,0.0
nu,1722,17.614566284779052,1.0
nu,929,9.502864157119475,0.0
nu,130,1.3297872340425532,0.0
nu,130,1.3297872340425532,-1.0
nu,130,1.3297872340425532,-1.0
nu,2149,21.98240589198036,-1.0
nu,453,4.63379705400982,0.0
nu,453,4.63379705400982,-1.0
nu,910,9.308510638297872,1.0
nu,910,9.308510638297872,0.0
nu,444,4.541734860883797,0.0
nu,887,9.073240589198036,0.0
nu,887,9.073240589198036,0.0
nu,399,4.081423895253682,0.0
nu,2061,21.082242225859247,0.0
nu,816,8.346972176759412,1.0
nu,907,9.277823240589198,1.0
nu,894,9.144844517184945,0.0
nu,384,3.927986906710311,0.0
nu,384,3.927986906710311,0.0
nu,797,8.152618657937808,0.0
nu,384,3.927986906710311,0.0
nu,785,8.02986906710311,0.0
nu,372,3.805237315875614,0.0
nu,363,3.713175122749591,0.0
nu,363,3.713175122749591,0.0
nu,2017,20.63216039279869,0.0
nu,683,6.986497545008183,0.0
nu,683,6.986497545008183,0.0
nu,726,7.426350245499182,1.0
nu,726,7.426350245499182,1.0
nu,664,6.79214402618658,1.0
nu,1813,18.54541734860884,1.0
nu,158,1.61620294599018,1.0
nu,1799,18.402209492635023,-1.0
nu,117,1.196808510638298,0.0
nu,117,1.196808510638298,0.0
nu,117,1.196808510638298,0.0
nu,644,6.587561374795417,0.0
nu,1753,17.93166939443535,0.0
nu,293,2.997135842880524,0.0
nu,676,6.914893617021277,0.0
nu,116,1.1865793780687397,0.0
nu,116,1.1865793780687397,0.0
nu,11,0.1125204582651391,0.0
nu,520,5.319148936170213,0.0
nu,401,4.101882160392798,1.0
nu,1573,16.090425531914892,0.0
nu,337,3.4472176759410806,0.0
nu,1155,11.814648117839608,-1.0
nu,1129,11.548690671031096,0.0
nu,1042,10.65875613747954,0.0
nu,194,1.984451718494272,0.0
nu,940,9.615384615384617,0.0
nu,150,1.534369885433715,-1.0
nu,150,1.534369885433715,1.0
nu,917,9.38011456628478,0.0
nu,736,7.528641571194762,0.0
nu,736,7.528641571194762,0.0
nu,281,2.8743862520458263,-1.0
nu,1660,16.98036006546645,-1.0
nu,1660,16.98036006546645,-1.0
nu,1660,16.98036006546645,0.0
nu,834,8.531096563011456,0.0
nu,690,7.05810147299509,0.0
nu,805,8.234451718494272,1.0
nu,1629,16.663256955810148,0.0
nu,1606,16.42798690671031,0.0
nu,668,6.833060556464813,0.0
nu,668,6.833060556464813,0.0
nu,642,6.567103109656301,0.0
nu,1574,16.100654664484452,0.0
nu,1532,15.671031096563013,0.0
nu,58,0.5932896890343698,0.0
nu,41,0.4007820136852395,0.0
nu,37,0.3616813294232649,1.0
nu,139,1.358748778103617,0.0
nu,139,1.358748778103617,1.0
nu,81,0.7917888563049853,0.0
nu,151,1.4760508308895406,0.0
nu,1599,15.63049853372434,0.0
nu,1599,15.63049853372434,0.0
nu,74,0.7233626588465298,0.0
nu,74,0.7233626588465298,0.0
nu,68,0.6647116324535679,0.0
nu,112,1.0948191593352885,0.0
nu,64,0.6256109481915934,0.0
nu,1589,15.532746823069404,1.0
nu,1584,15.483870967741936,0.0
nu,1584,15.483870967741936,0.0
nu,43,0.4203323558162268,-1.0
nu,1578,15.425219941348974,1.0
nu,86,0.8406647116324537,0.0
nu,24,0.2346041055718475,0.0
nu,24,0.2346041055718475,0.0
nu,96,0.93841642228739,0.0
nu,71,0.6940371456500489,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,0.0
nu,1578,15.425219941348974,1.0
nu,1563,15.278592375366568,0.0
nu,1563,15.278592375366568,0.0
nu,56,0.5474095796676441,0.0
nu,81,0.7917888563049853,0.0
nu,1563,15.278592375366568,0.0
nu,1563,15.278592375366568,0.0
nu,630,6.158357771260997,0.0
nu,42,0.4105571847507331,0.0
nu,42,0.4105571847507331,0.0
nu,42,0.4105571847507331,0.0
nu,1546,15.112414467253178,1.0
nu,1546,15.112414467253178,0.0
nu,1546,15.112414467253178,0.0
nu,1546,15.112414467253178,-1.0
nu,1546,15.112414467253178,0.0
nu,59,0.5767350928641252,0.0
nu,59,0.5767350928641252,0.0
nu,48,0.469208211143695,0.0
nu,389,3.802541544477029,0.0
nu,389,3.802541544477029,1.0
nu,601,5.874877810361681,0.0
nu,601,5.874877810361681,0.0
nu,368,3.5972629521016617,0.0
nu,361,3.5288367546432062,0.0
nu,17,0.1661779081133919,0.0
nu,358,3.4995112414467253,0.0
nu,598,5.8455522971652005,0.0
nu,598,5.8455522971652005,0.0
nu,598,5.8455522971652005,0.0
nu,599,5.855327468230694,0.0
nu,29,0.2834799608993157,0.0
nu,29,0.2834799608993157,0.0
nu,29,0.2834799608993157,0.0
nu,29,0.2834799608993157,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,0.0
nu,558,5.454545454545454,1.0
nu,558,0.0,0.0
nu,558,0.0,0.0
nu,558,0.0,0.0
nu,35,0.3421309872922776,0.0
nu,34,0.3323558162267839,-1.0
nu,31,0.303030303030303,-1.0
nu,31,0.303030303030303,-1.0
nu,249,2.434017595307918,0.0
nu,553,5.405669599217986,0.0
nu,56,0.5474095796676441,0.0
nu,546,5.337243401759531,0.0
nu,1,0.0097751710654936,1.0
nu,24,0.2346041055718475,0.0
nu,526,5.141739980449658,0.0
nu,526,5.141739980449658,0.0
nu,1468,14.349951124144672,1.0
nu,509,4.975562072336266,0.0
nu,509,4.975562072336266,0.0
nu,509,4.975562072336266,0.0
nu,509,4.975562072336266,0.0
nu,509,4.975562072336266,0.0
nu,509,4.975562072336266,0.0
nu,1415,13.831867057673508,0.0
nu,0,0.0,0.0
nu,0,0.0,-1.0
nu,110,1.0752688172043012,0.0
nu,110,1.0752688172043012,-1.0
nu,110,1.0752688172043012,0.0
nu,110,1.0752688172043012,0.0
nu,16,0.1564027370478983,0.0
nu,69,0.6744868035190617,0.0
nu,488,4.7702834799609,0.0
nu,478,4.672531769305962,-1.0
nu,2047,20.009775171065492,0.0
nu,38,0.3714565004887585,0.0
nu,36,0.3519061583577713,0.0
nu,273,2.6686217008797657,0.0
nu,273,2.6686217008797657,1.0
nu,2021,19.75562072336266,0.0
nu,177,1.7302052785923756,0.0
nu,1994,19.49169110459433,0.0
nu,221,2.160312805474096,0.0
nu,221,2.160312805474096,0.0
nu,1979,19.345063538611925,0.0
nu,191,1.8670576735092863,0.0
nu,46,0.4496578690127077,0.0
nu,46,0.4496578690127077,0.0
nu,1957,19.130009775171068,0.0
nu,28,0.273704789833822,0.0
nu,87,0.8504398826979472,0.0
nu,51,0.2134337727558066,1.0
nu,24,0.1004394224733207,1.0
nu,1321,5.528353211969031,0.0
nu,149,0.6235614145218665,1.0
nu,1321,5.528353211969031,0.0
nu,1317,5.5116133082234775,0.0
nu,1317,5.5116133082234775,0.0
nu,44,0.1841389412010881,-1.0
nu,1305,5.4613935969868175,0.0
nu,1291,5.40280393387738,0.0
nu,1283,5.369324126386274,0.0
nu,1082,4.528143963172212,0.0
nu,1082,4.528143963172212,0.0
nu,36,0.1506591337099811,0.0
nu,36,0.1506591337099811,0.0
nu,1262,5.281439631722118,0.0
nu,1262,5.281439631722118,0.0
nu,1262,5.281439631722118,0.0
nu,1262,5.281439631722118,1.0
nu,1368,5.725047080979284,0.0
nu,16,0.0669596149822138,-1.0
nu,36,0.1506591337099811,0.0
nu,1050,4.394224733207784,0.0
nu,54,0.2259887005649717,0.0
nu,1041,4.356559949780289,0.0
nu,1041,4.356559949780289,-1.0
nu,3650,15.275162167817536,0.0
nu,3650,15.275162167817536,-1.0
nu,1003,4.197530864197531,0.0
nu,1003,4.197530864197531,0.0
nu,1003,4.197530864197531,0.0
nu,548,2.293366813140824,0.0
nu,957,4.005021971123666,0.0
nu,957,4.005021971123666,1.0
nu,222,0.9290646578782172,1.0
nu,222,0.9290646578782172,0.0
nu,202,0.8453651391504499,0.0
nu,19,0.0795145427913789,0.0
nu,19,0.0795145427913789,1.0
nu,1089,4.557438794726931,1.0
nu,821,3.435865243774848,0.0
nu,821,3.435865243774848,1.0
nu,817,3.419125340029295,1.0
nu,51,0.2134337727558066,0.0
nu,51,0.2134337727558066,-1.0
nu,53,0.2218037246285833,1.0
nu,335,1.4019669386901026,0.0
nu,1033,4.323080142289182,-1.0
nu,812,3.398200460347353,-1.0
nu,335,1.4019669386901026,-1.0
nu,1033,4.323080142289182,-1.0
